newsid	newwords	covertitle
160193640	合成大西瓜:7	合成大西瓜高分攻略分享 合成大西瓜攻略合集
160193645	胃肠道癌:9	哪些人群易患胃肠道癌？早发现才能早治疗！
160193679	枪火重生:8	枪火重生春促大版本更新 新英雄新BOSS新武器登场
160193720	东风本田英诗派:11	再来一次，他说还是会选东风本田英诗派INSPIRE
160193725	智能音箱市场:8,市场销量:4,2020年智能音箱:4	2020年智能音箱市场销量3676万台 同比下降8.6%
160193724	现实版樊胜美:5	“现实版樊胜美”弟弟疑遭人肉网暴，学校和电话被曝光，网友痛骂
160193748	鲑鱼捕捞:5	俄罗斯2021年鲑鱼捕捞量预计约为45.9万吨
160193907	支配收入:7	钱花哪了？可支配收入哪最高？全国人民的"账单"来了
160194051	梅城印记:9,历史文化街区:5,特色历史文化:4,印记特色:4	梅城印记特色历史文化街区：一条古街巷 半部梅城史
160194206	闽清县市场监管局:4	保障新高考适应性考试期间食品安全！闽清县市场监管局交出这样的答卷
160194074	新办公:10	BEEPLUS再度携手元气森林，新办公助力打造“中国最酷”饮料工厂
160194411	隔空充电:11	一图看懂小米自研隔空充电未来客厅将进入无线化时代
160194501	亿美元:7	FF拟今年第二季度在纳斯达克上市合并后的公司估值约为34亿美元
160194521	线教育:20,遍知教育:18	在线教育“冰”与“火”之下，遍知教育为行业打开新思路
160194566	隔空充电:7	小米正式发布“隔空充电”技术：摆脱束缚让充电更简单
160194567	新电池:5	爆料称vivo新电池已投入生产iQOO9系列或率先搭载
160194622	智能手机市场:4	Canalys：2020中国智能手机市场出货量同比下滑11%
160194563	发布时间:5	2月25日见！RedmiK40系列旗舰发布时间曝光：为老大哥让路？
160194559	立方体粪便:4	在解开袋熊立方体粪便之谜后 科学家成功实验复现
160194664	用户隐私:5,保护用户:4	庆祝国际数据隐私日 华为通过创新科技保护用户隐私
160194712	草包支书:5	"草包支书"引社会热议 中纪委官网、央媒齐批"耍官威"
160194726	明日方舟:13	上线一年半，《明日方舟》仍然在给我们带来惊喜
160194745	日蚀之战:4	《荣耀战魂》日蚀之战活动上线 加入4V4全新战斗模式
160194722	产品研发:4	TCL洗衣机蓄势待发，2021年加大产品研发投入，实现产品全面升级
160194774	即时配送:17	即时配送迎来黄金期，突破场景边界探索同城生活新可能
160194775	城市信:6,融合系统:6	国家重点研发计划重点专项“高置信城市信-物融合系统关键技术研发与应用”2020年度总结会议顺利召开
160194732	墨迹万年历:8	国风简约的墨迹万年历上线啦
160194791	学生平板:6,优学派学生:5,不用愁:4	用优学派学生平板，课后辅导不用愁，绿色安全上网课！
160194809	爆款车型:8	近两年新能源五大爆款车型格局变数大，国产Model Y、大众ID.系列将取代谁？
160194852	短视频创作:4	短视频创作领先品牌等闲内容引擎获数字阅读领先企业掌阅科技增资
160194897	顾客体验:34	预见2021：顾客体验领域十二大趋势预判
160194821	住宅用地:4	常州武进区11.89亿元出让2宗住宅用地 金科5.22亿元竞得1宗
160194728	鸿雁电力:6,亚运场馆:6,电力电气:6	奋战亚运场馆建设，鸿雁电力电气助力智慧亚运
160194825	亚洲四小龙:4	“亚洲四小龙”40年间人均GDP排名变化一览
160194890	商住用地:5	万固9.39亿元竞得金华金东区1宗商住用地 溢价率58.42%
160194788	冰箱洗衣机:7	TCL冰箱洗衣机专利为产品赋能 ，强势入选全球专利250强榜单！
160194813	玄武国篇:7,六七之:7,之玄武国:7	《伍六七之玄武国篇》OST首发上线酷狗音乐 内含主创手写信
160194912	要约收购:12	惠而浦披露要约收购进展：格兰仕已提交相关申报材料
160195047	高通前:5	高通前CEO再创业！计划用RISC-V把5G平台功耗降低10倍，成本降低50%
160195202	李秀满总:7,总制作人:7	K-POP全球化的秘诀大公开！？李秀满总制作人出演电视节目，引发关注！
160194994	森林防火:16,云浮市云城区:5,云城区人民政府:5,防火禁火令:4	【禁火令】云浮市云城区人民政府森林防火禁火令（2021年第1号）
160195004	月亮星座:17	你不知道的月亮星座 | 直面你的潜意识
160195140	氧化锆氧气:7,氧气传感器:6,高温氧化锆:5	高温氧化锆氧气传感器在氧浓度控制中的作用
160194988	华独占:5,独占性:5	娱美德在韩二审再败诉《传奇》IP在华独占性权益确权成功
160195003	唐彦文:12	盛趣游戏CEO唐彦文 ：在脚踏实地中张扬自我
160195084	远程机甲:5	机动都市阿尔法机甲选择攻略 远程机甲推荐
160195141	铠电脑:8	立讯精密斥资60亿元拿下日铠电脑控股权，全面进入苹果iPhone/iPad/Macbook供应链
160195190	喝姜汤:5	喝姜汤真的能治疗感冒吗？医生告诉你答案
160195195	手机市场:15,高端手机:13,华为手机:9	华为手机高端手机市场大幅倒退后，苹果成为唯一赢家！
160195200	隔空充电:11,充电技术:7	雷军：小米正式发布隔空充电技术，技术原理是什么？
160195164	权益保护:12,华侨权益:9,保护条例:7,四川省华侨:6	【聚焦两会】《四川省华侨权益保护条例》开始施行，这些事你知道吗？
160195179	乡村振兴:39,高质量党建:4,以高质量:4,革命老区乡村:4,党建引领:4	王成兵：以高质量党建引领革命老区乡村振兴
160195496	2020第十五届:7,云途物流:7	【云途物流】2020第十五届“物博会”在深举办
160195925	妄想山海:7,灵韵石头:7,山海灵韵:6	妄想山海灵韵石头获取攻略
160195967	代码分享:4,捏脸代码:4	和平精英卢本伟捏脸代码分享
160195987	春节最新:4,2021春节:4,最新密令:4	最强蜗牛2021春节最新密令
160195968	流光抗性:7,天谕手游:6,手游流光:5,携带宝石:4,宝石介绍:4,抗性携带:4	天谕手游流光抗性携带宝石介绍
160195992	安卓版破解版:4,破解版游戏盒子:4	安卓版破解版游戏盒子
160195988	伙伴装备:7,装备搭配:7,梦想新大陆:6,新大陆伙伴:5	梦想新大陆伙伴装备搭配攻略
160196032	微信状态:7,状态情话:4,情话文案:4	微信状态情话文案
160196151	非美国:4,国公民:4	SpaceX遭美国司法部调查涉嫌在招聘时歧视非美国公民
160196137	隔空充电:5,充电技术:4	雷军：正式发布隔空充电技术可实现单设备5瓦远距离充电
160196157	借壳上市:6,返利网借壳:5	返利网借壳上市进程再次中止投诉不断引发商业模式质疑
160196167	家公司:8,公司科创板:6	扎堆！柔宇科技等7家公司科创板IPO申请获问询
160196187	参数科技:4,超参数:4	超参数科技宣布完成3000万美元A+轮融资五源资本领投
160196262	亿美元:15	iPhone12爆卖单季营收创历史新高，市值却蒸发800亿美元，苹果高增长没有新故事
160196104	认知障碍:31,老年认知:11,障碍群体:8,关爱老年:5	守护记忆 守护爱 “太保蓝公益”启动“关爱老年认知障碍群体”公益行动
160196098	3500点:5	李志林丨美三大股指齐反弹，A股3500点能否企稳待观察
160196105	婴童护理:4	知名婴童护理品牌青蛙王子牵手拼多多开启溯源直播，14万人围观拼单
160196328	出生人口:7	跌跌不休！日本年出生人口连续5年跌破90万 今年还将走低
160196344	政府工作报告:5	多省政府工作报告涉“5G”：粤苏浙已建成基站超25万座，2021年建设、应用并行
160196332	草包支书:6,国家赔偿:4	"草包支书事件"被拘女子:接受警方道歉 已提国家赔偿
160196444	幸福模式:4	张近东：真诚服务共创零售云“幸福模式”
160196413	华尔街丑陋:5	华尔街丑陋的一天：大机构胡作非为 普通人举步维艰
160196446	世界经济复苏:4	专访：中国经济将为世界经济复苏作出更大贡献——访毕马威中国及亚太区主席陶匡淳
160196467	诊断前列腺癌:6	AI诊断前列腺癌最新突破，只需20分钟，准确性近100%
160196502	成为全球:5,外资流入:4,流入国:4	中国如何成为全球第一大外资流入国？商务部给出六大原因
160196471	华为智慧:17	华为智慧屏如何领跑竞争新赛道？三大亮点带来革新体验
160196556	推荐练字:11,练字用书:11,教育部门推荐:11	产品印“教育部门推荐练字用书”违法？华夏万卷回复创业板上市委问询
160196571	电竞专业:9	上当了？首届电竞专业本科生毕业 无人从事专业对口工作
160196576	精灵意志:5,奥日与:5,与精灵:5	Steam特惠：《奥日与精灵意志》《高殿战记》新史低
160196468	股权转让:4	长春亚泰完成股权转让，将再以亚泰名称进行提报
160196469	慢病管理:7,医联慢病:4	医联慢病管理体系通过ISO9001国际质量体系认证
160196470	银泰喵:4	思乡仪式感隐藏在指尖：一年有432万深夜剁手党睡前逛银泰喵街
160196489	点外卖:4	冬天别懒！少点外卖！
160196503	高新技术企业:8,国家高新技术:5	喜讯！深圳科卫荣获“国家高新技术企业”称号
160196513	触觉反馈:5	苹果Apple Watch新专利曝光：可通过电池震动来提供触觉反馈
160196499	基金经理:21	90后入场理财后：“拉爆”做空机构、送基金经理上热搜
160196500	左手医生:25,医疗资源:10,优质医疗:9	左手医生张超：让AI复制更多优质医疗资源
160196515	态势感知型:9,决策辅助:8,辅助型:8	消防用红外热像仪：态势感知型和决策辅助型的区别
160196540	本田版:6	广汽·本田版思域或命名Integra 预计年底开始投产
160196543	隔空充电:9,空间定位:4	小米首发隔空充电！攻克了空间定位和隔空能量传输
160196573	全新一代捷途:13	全新一代捷途X90小细节大起底！细节决定一切
160196545	天玑1200:7	联发科新品惊喜不断，天玑1200游戏引擎全面升级
160196588	腾讯云未来:7,未来社区:6,网格化管理:4,管理解决方案:4	腾讯云未来社区推出网格化管理解决方案
160196579	开发者社区:6,社区中文版:4	InterSystems开发者社区中文版上线：打造更高效的技术交流和资源共享平台
160196604	激光雷达:6,雷达业务:4	Lumibird发布2020年财报 比2019年增长14％ 激光雷达业务是创收主力军
160196699	五菱凯捷:7	售价7.78万 大通MAXUS G50 依旧打不过五菱凯捷
160196972	高校教师职称:14,教师职称:9,职称制度:9	不以SCI、SSCI等作为前置条件和判断的直接依据！高校教师职称制度有重大改变
160197443	美团互助:11	美团互助关停进入倒计时三原因导致成长的烦恼
160197649	亿元逆回购:5	央行开展1000亿元逆回购操作本周累计净回笼2300亿元
160197723	刀片电池:24	产能逐步完善后，比亚迪展开“刀片电池”外交
160197645	加密卡:30	2020年商用密码行业-加密卡产品分析
160197650	新基建:17	赛迪"新基建”产业沙龙第三期:12万网友关注技术创新与政企协同
160197711	京东年货节:4	原年人春节实用锦囊，京东年货节放心换服务陪你原地过年
160197727	蝉翼全:10,第三代蝉翼:9	柔宇科技发布第三代蝉翼全柔性屏 牵手中兴通讯布局“柔性+”
160197715	欧洲央行:14	欧洲央行已经向美元宣战了？
160197783	环比上涨:8,挂牌房源:4,新增挂牌:4	58同城发布1月国民安居指数：合肥和南宁新增挂牌房源量环比上涨明显
160198009	五菱征途:4	又一款创业“神车” 五菱征途内饰官图首发
160197920	汽车产量:8	英国2020年汽车产量创36年来新低 逾1万人失业
160197967	四星角色:9	原神：1.3新武器公布，魈UP池四星角色来了，这UP池太毒了
160197972	多家银行:5,银行回应:4	房贷“暂停”？多家银行回应：房贷没有停也不会停
160198025	工业互联网:40,美的工业:19	“4+3”解读美的工业互联网2.0
160197906	二手住宅:5	保利投顾研究院：2020年22城二手住宅成交达四年高位
160197968	梦见岛:7,逃离梦见:6	杀出重围！网易FPS“量子特攻：逃离梦见岛”今日上线
160197607	明日玩:4,生活体验:4,游戏生活:4	缔造优质游戏生活体验 华硕WiFi6路由璀璨亮相明日玩“家”
160198071	为用户:5,华云数据与:5,用户提供:5,与科蓝软件:5	华云大咖说|华云数据与科蓝软件携手共建国产云生态 为用户提供全方位数字化转型服务
160198121	设计大奖:7,雷克萨斯全球:5,全球设计:5,决赛入围:4	2021 LEXUS雷克萨斯全球设计大奖公布6位决赛入围选手
160198166	短视频行业:6	极光大数据：短视频行业“四国杀”，好看视频活跃率增幅超快手
160198191	孟佳工作室:4	被孟佳团队抄袭图片的模特发文 孟佳工作室道歉,曾强行要求摄影师出图
160198206	胜算几何:4	5G大航海时代，中兴通讯胜算几何
160198246	企业数字化转型:7	展望2021丨驱动企业数字化转型的十大技术趋势
160198332	联发科天玑:4	联发科天玑布局光线追踪，PC级游戏渲染导入手机指日可待！
160198337	写作产品:4	天学网趣写作产品高效提升写作能力
